Site,Date,Time Trap set day before,Time Trap Checked,Addition Time for each trap,Minutes Trap open,Hours Trap open,Time Trap Start check,End Time,Trap,Wpt,Depth,Substrate,Structure at trap,Density of Structure,Log or Ledge,Spp,sex,Stage,Total L,Wt,SVL,VTL,Photo #,comment,Wpt,,,Trap Set Time,,UTM N,UTM E,Latitude,Longitude
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,NOTONECTID,,,,,,,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,ODONATE,,,,,,,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,l,,,55,60,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,l,,,49,63,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,l,,,51,49,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,l,,,48,52,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,l,,,52,62,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,l,,,45,52,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,l,,,52,52,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,ODONATE,,l,,,,,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,COPPER SEEDLIKE,,,,,,,,,257,257,41055,0.430972222,U,5430973,310046,49.0023607,-125.597287
Swan Lake,41055,41054.77647,41055.45,,969.8833333,16.16472222,0.45,,21,234,28,m,rush,dense,,RAAU,,l,,,,,,,234,234,41054,0.776469907,U,5430896,310043,49.0023607,-125.597287
Swan Lake,41055,41054.77647,41055.45,,969.8833333,16.16472222,0.45,,21,234,28,m,rush,dense,,AMGR,,METaMORpH,,6,48,50,,can see buds of gills,234,234,41054,0.776469907,U,5430896,310043,49.00166782,-125.5972919
Swan Lake,41055,41054.77647,41055.45,,969.8833333,16.16472222,0.45,,21,234,28,m,rush,dense,,NOTONECTID,,,,,,,,,234,234,41054,0.776469907,U,5430896,310043,49.00166782,-125.5972919
Swan Lake,41055,41054.77757,41055.45139,,970.3,16.17166667,0.451388889,,22,235,33,m,"lily, rush","sparse, medium",,AMGR,,,,,53,58,,,235,235,41054,0.777569444,U,5430890,310048,49.00166782,-125.5972919
Swan Lake,41055,41054.77757,41055.45139,,970.3,16.17166667,0.451388889,,22,235,33,m,"lily, rush","sparse, medium",,AMGR,,,,,49,57,,,235,235,41054,0.777569444,U,5430890,310048,49.00161545,-125.5972208
Swan Lake,41055,41054.77757,41055.45139,,970.3,16.17166667,0.451388889,,22,235,33,m,"lily, rush","sparse, medium",,NOTONECTID,,,,,,,,,235,235,41054,0.777569444,U,5430890,310048,49.00161545,-125.5972208
Swan Lake,41055,41054.77757,41055.45139,,970.3,16.17166667,0.451388889,,22,235,33,m,"lily, rush","sparse, medium",,RAAU,,,52,,23,,,probably the largest RAAU tadpole caught today,235,235,41054,0.777569444,U,5430890,310048,49.00161545,-125.5972208
Swan Lake,41055,41054.77757,41055.45139,,970.3,16.17166667,0.451388889,,22,235,33,m,"lily, rush","sparse, medium",,RAAU,,,,,,,,,235,235,41054,0.777569444,U,5430890,310048,49.00161545,-125.5972208
Swan Lake,41055,41054.77757,41055.45139,,970.3,16.17166667,0.451388889,,22,235,33,m,"lily, rush","sparse, medium",,RAAU,,,,,,,,,235,235,41054,0.777569444,U,5430890,310048,49.00161545,-125.5972208
Swan Lake,41055,41054.77919,41055.45556,,973.9666667,16.23277778,0.455555556,,23,236,29,m,"lily, rush","sparse, medium",beside stump,AMGR,,,,,55,61,,,236,236,41054,0.779189815,U,5430884,310050,49.00161545,-125.5972208
Swan Lake,41055,41054.77919,41055.45556,,973.9666667,16.23277778,0.455555556,,23,236,29,m,"lily, rush","sparse, medium",beside stump,DAMSELFLY,,,,,,,,,236,236,41054,0.779189815,U,5430884,310050,49.00156215,-125.5971907
Swan Lake,41055,41054.77919,41055.45556,,973.9666667,16.23277778,0.455555556,,23,236,29,m,"lily, rush","sparse, medium",beside stump,RAAU,,,,,,,,,236,236,41054,0.779189815,U,5430884,310050,49.00156215,-125.5971907
Swan Lake,41055,41054.77919,41055.45556,,973.9666667,16.23277778,0.455555556,,23,236,29,m,"lily, rush","sparse, medium",beside stump,RAAU,,,,,,,,,236,236,41054,0.779189815,U,5430884,310050,49.00156215,-125.5971907
Swan Lake,41055,41054.77919,41055.45556,,973.9666667,16.23277778,0.455555556,,23,236,29,m,"lily, rush","sparse, medium",beside stump,CORIXID,,,,,,,,,236,236,41054,0.779189815,U,5430884,310050,49.00156215,-125.5971907
Swan Lake,41055,41054.77919,41055.45556,,973.9666667,16.23277778,0.455555556,,23,236,29,m,"lily, rush","sparse, medium",beside stump,AMPHIPOD,,,,,,,,,236,236,41054,0.779189815,U,5430884,310050,49.00156215,-125.5971907
Swan Lake,41055,41054.78024,41055.45833,,976.45,16.27416667,0.458333333,,24,237,30,m,"lily, algae-coated rush/grass","sparse, medium",,AMGR,,,,,47,60,,,237,237,41054,0.780243056,U,5430883,310052,49.00156215,-125.5971907
Swan Lake,41055,41054.78024,41055.45833,,976.45,16.27416667,0.458333333,,24,237,30,m,"lily, algae-coated rush/grass","sparse, medium",,AMGR,,,,,50,52,,,237,237,41054,0.780243056,U,5430883,310052,49.00155378,-125.5971629
Swan Lake,41055,41054.78024,41055.45833,,976.45,16.27416667,0.458333333,,24,237,30,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,237,237,41054,0.780243056,U,5430883,310052,49.00155378,-125.5971629
Swan Lake,41055,41054.78024,41055.45833,,976.45,16.27416667,0.458333333,,24,237,30,m,"lily, algae-coated rush/grass","sparse, medium",,CORIXID,,,,,,,,,237,237,41054,0.780243056,U,5430883,310052,49.00155378,-125.5971629
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,AMGR,F?,p,,24,80,95,,,238,238,41054,0.781435185,U,5430878,310054,49.00155378,-125.5971629
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,AMGR,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,AMGR,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,CORIXID,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.78144,41055.46181,,979.7333333,16.32888889,0.461805556,,25,238,23,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,238,238,41054,0.781435185,U,5430878,310054,49.00150946,-125.5971333
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,ODONATE,,,,,,,,,239,239,41054,0.782199074,U,5430871,310060,49.00150946,-125.5971333
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,239,239,41054,0.782199074,U,5430871,310060,49.00144841,-125.597048
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,AMGR,,,,,55,59,,,239,239,41054,0.782199074,U,5430871,310060,49.00144841,-125.597048
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,239,239,41054,0.782199074,U,5430871,310060,49.00144841,-125.597048
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,239,239,41054,0.782199074,U,5430871,310060,49.00144841,-125.597048
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,239,239,41054,0.782199074,U,5430871,310060,49.00144841,-125.597048
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,UNSA,,,32,,,,,,239,239,41054,0.782199074,U,5430871,310060,49.00144841,-125.597048
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,DAMSELFLY,,,,,,,,,239,239,41054,0.782199074,U,5430871,310060,49.00144841,-125.597048
Swan Lake,41055,41054.7822,41055.46597,,984.6333333,16.41055556,0.465972222,,26,239,28,m,"lily, algae-coated rush/grass","sparse, medium",,CORIXID,,,,,,,,,239,239,41054,0.782199074,U,5430871,310060,49.00144841,-125.597048
Swan Lake,41055,41054.78328,41055.46597,,983.0833333,16.38472222,0.465972222,,27,240,31,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,240,240,41054,0.783275463,U,5430868,310066,49.00144841,-125.597048
Swan Lake,41055,41054.78328,41055.46597,,983.0833333,16.38472222,0.465972222,,27,240,31,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,240,240,41054,0.783275463,U,5430868,310066,49.0014233,-125.5969647
Swan Lake,41055,41054.78328,41055.46597,,983.0833333,16.38472222,0.465972222,,27,240,31,m,"lily, algae-coated rush/grass","sparse, medium",,RAAU,,,,,,,,,240,240,41054,0.783275463,U,5430868,310066,49.0014233,-125.5969647
Swan Lake,41055,41054.78328,41055.46597,,983.0833333,16.38472222,0.465972222,,27,240,31,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,240,240,41054,0.783275463,U,5430868,310066,49.0014233,-125.5969647
Swan Lake,41055,41054.78328,41055.46597,,983.0833333,16.38472222,0.465972222,,27,240,31,m,"lily, algae-coated rush/grass","sparse, medium",,NOTONECTID,,,,,,,,,240,240,41054,0.783275463,U,5430868,310066,49.0014233,-125.5969647
Swan Lake,41055,41054.78328,41055.46597,,983.0833333,16.38472222,0.465972222,,27,240,31,m,"lily, algae-coated rush/grass","sparse, medium",,CORIXID,,,,,,,,,240,240,41054,0.783275463,U,5430868,310066,49.0014233,-125.5969647
Swan Lake,41055,41054.78328,41055.46597,,983.0833333,16.38472222,0.465972222,,27,240,31,m,"lily, algae-coated rush/grass","sparse, medium",,DAMSEL2,,,,,,,,,240,240,41054,0.783275463,U,5430868,310066,49.0014233,-125.5969647
Swan Lake,41055,41054.78463,41055.47431,,993.1333333,16.55222222,0.474305556,,28,241,28,m,"lily, algae-coated rush/grass","sparse, medium",beside stump,RAAU,,,,,,,,,241,241,41054,0.78462963,U,5430867,310069,49.0014233,-125.5969647
Swan Lake,41055,41054.78463,41055.47431,,993.1333333,16.55222222,0.474305556,,28,241,28,m,"lily, algae-coated rush/grass","sparse, medium",beside stump,RAAU,,,,,,,,,241,241,41054,0.78462963,U,5430867,310069,49.00141524,-125.5969233
Swan Lake,41055,41054.78463,41055.47431,,993.1333333,16.55222222,0.474305556,,28,241,28,m,"lily, algae-coated rush/grass","sparse, medium",beside stump,RAAU,,,,,,,,,241,241,41054,0.78462963,U,5430867,310069,49.00141524,-125.5969233
Swan Lake,41055,41054.78463,41055.47431,,993.1333333,16.55222222,0.474305556,,28,241,28,m,"lily, algae-coated rush/grass","sparse, medium",beside stump,RAAU,,,,,,,,,241,241,41054,0.78462963,U,5430867,310069,49.00141524,-125.5969233
Swan Lake,41055,41054.78463,41055.47431,,993.1333333,16.55222222,0.474305556,,28,241,28,m,"lily, algae-coated rush/grass","sparse, medium",beside stump,HYRE,,,,,,,,,241,241,41054,0.78462963,U,5430867,310069,49.00141524,-125.5969233
Swan Lake,41055,41054.78463,41055.47431,,993.1333333,16.55222222,0.474305556,,28,241,28,m,"lily, algae-coated rush/grass","sparse, medium",beside stump,CORIXID,,,,,,,,,241,241,41054,0.78462963,U,5430867,310069,49.00141524,-125.5969233
Swan Lake,41055,41054.78463,41055.47431,,993.1333333,16.55222222,0.474305556,,28,241,28,m,"lily, algae-coated rush/grass","sparse, medium",beside stump,NOTONECTID,,,,,,,,,241,241,41054,0.78462963,U,5430867,310069,49.00141524,-125.5969233
Swan Lake,41055,41054.78615,41055.47778,,995.95,16.59916667,0.477777778,,29,242,38,m,"lily, rush",medium,,DIVING BEETLE,,,,,,,,,242,242,41054,0.786145833,U,5430865,310077,49.00141524,-125.5969233
Swan Lake,41055,41054.78615,41055.47778,,995.95,16.59916667,0.477777778,,29,242,38,m,"lily, rush",medium,,RAAU,,,,,,,,,242,242,41054,0.786145833,U,5430865,310077,49.00139973,-125.596813
Swan Lake,41055,41054.78615,41055.47778,,995.95,16.59916667,0.477777778,,29,242,38,m,"lily, rush",medium,,RAAU,,,,,,,,,242,242,41054,0.786145833,U,5430865,310077,49.00139973,-125.596813
Swan Lake,41055,41054.78615,41055.47778,,995.95,16.59916667,0.477777778,,29,242,38,m,"lily, rush",medium,,NOTONECTID,,,,,,,,,242,242,41054,0.786145833,U,5430865,310077,49.00139973,-125.596813
Swan Lake,41055,41054.78615,41055.47778,,995.95,16.59916667,0.477777778,,29,242,38,m,"lily, rush",medium,,DAMSELFLY,,,,,,,,,242,242,41054,0.786145833,U,5430865,310077,49.00139973,-125.596813
Swan Lake,41055,41054.78738,41055.48264,,1001.166667,16.68611111,0.482638889,,30,243,40,m,algae-coated rush,medium,,HYRE,,,,,,,,,243,243,41054,0.787384259,U,5430857,310081,49.00139973,-125.596813
Swan Lake,41055,41054.78738,41055.48264,,1001.166667,16.68611111,0.482638889,,30,243,40,m,algae-coated rush,medium,,DAMSELFLY,,,,,,,,,243,243,41054,0.787384259,U,5430857,310081,49.00132908,-125.5967547
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,AMGR,,,,,50,60,,,244,244,41054,0.788726852,U,5430853,310082,49.00132908,-125.5967547
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,AMGR,,,,,54,62,,,244,244,41054,0.788726852,U,5430853,310082,49.00129344,-125.5967391
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,RAAU,,,,,,,,,244,244,41054,0.788726852,U,5430853,310082,49.00129344,-125.5967391
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,RAAU,,,,,,,,,244,244,41054,0.788726852,U,5430853,310082,49.00129344,-125.5967391
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,RAAU,,,,,,,,,244,244,41054,0.788726852,U,5430853,310082,49.00129344,-125.5967391
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,RAAU,,,,,,,,,244,244,41054,0.788726852,U,5430853,310082,49.00129344,-125.5967391
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,RAAU,,,,,,,,,244,244,41054,0.788726852,U,5430853,310082,49.00129344,-125.5967391
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,RAAU,,,,,,,,,244,244,41054,0.788726852,U,5430853,310082,49.00129344,-125.5967391
Swan Lake,41055,41054.78873,41055.48611,,1004.233333,16.73722222,0.486111111,,31,244,30,m,algae-coated rush,medium,,NOTONECTID,,,,,,,,,244,244,41054,0.788726852,U,5430853,310082,49.00129344,-125.5967391
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,AMGR,,,,,47,61,,,246,246,41054,0.789895833,U,5430851,310085,49.00129344,-125.5967391
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,RAAU,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.7899,41055.4875,,1004.55,16.7425,0.4875,,32,246,34,m,algae-coated rush,medium,,CADDISFLY,,,,,,,,,246,246,41054,0.789895833,U,5430851,310085,49.00127639,-125.5966972
Swan Lake,41055,41054.79082,41055.49097,,1008.216667,16.80361111,0.490972222,,33,247,25,m,"lily, rush",medium,,RAAU,,,,,,,,,247,247,41054,0.790821759,U,5430850,310093,49.00127639,-125.5966972
